czywiesz4720	kiedy miał miejsce wojskowy zamachu stanu pod przywództwem Muhammada Nadżiba i Gamala Abdela Nassera, w wyniku którego król egipski, Faruk I, został odsunięty od władzy?	Z powodu rosnącej korupcji Faruk I został 23 lipca 1952 roku odsunięty od władzy w wyniku wojskowego zamachu stanu pod przywództwem Muhammada Nadżiba i Gamala Abdela Nassera. Król został zmuszony do abdykacji na rzecz swojego syna Fuada II. Ten przyjął po ojcu tytuł króla Egiptu i Sudanu, wkrótce potem jego także zdetronizowano, a cała rodzina udała się na wygnanie do Europy Południowej.	1
czywiesz2836	który polski dziennikarz był twórcą programów telewizyjnych Latający Holender i Dookoła świata?	Bohdan Sienkiewicz Bohdan Sienkiewicz (ur. 10 września 1931 w Stolinie) – polski dziennikarz, marynista, popularyzator edukacji morskiej i wychowania morskiego młodzieży. Twórca i redaktor programów telewizyjnych, m.in. Latającego Holendra i Dookoła świata.	1
czywiesz2903	co może być przyczyną łagodnego nadciśnienia śródczaszkowego?	Reninoma – hormonalnie czynny nowotwór nerki mogący być przyczyną wtórnego nadciśnienia tętniczego. Reninoma jest guzem nerki wywodzącym się z komórek aparatu przykłębuszkowego nerki, wydzielającym w nadmiarze reninę.	0
czywiesz1524	gdzie znalazła zastosowanie Biała Marianna?	Liczba Millera znalazła zastosowanie wszędzie tam, gdzie prezentuje się informacje człowiekowi.	0
czywiesz197	które pająki noszą na grzbiecie wzór przypominający uśmiechniętego klauna?	Theridion grallator osiąga długość 5 mm. U niektórych postaci na żółtym odwłoku występuje wzór przypominający uśmiechniętą lub śmiejącą się twarz klowna.	1
czywiesz102	jaki utwór na Boże Narodzenie napisany w czasie II wojny światowej wykorzystuje teksty w języku średnioangielskim?	28 – utwór angielskiego kompozytora Benjamina Brittena skomponowany w 1942 na harfę, głosy solowe i trzygłosowy chór chłopięcy do tekstów kolęd w języku średnioangielskim.	0
czywiesz4068	z jakiego powodu zwołano synod w Whitby?	W sytuacji religijnego podziału Northumbrii pomiędzy dwa Kościoły i nieustannej rywalizacji pomiędzy nimi, Oswiu wraz z Alfrydem zdecydowali się na zwołanie synodu w celu uregulowania kwestii kościelnych. Synod zwołano w 664 w klasztorze w Whitby.	1
czywiesz3604	przez ile dni toczyły się walki o miasto Caen w Normandii podczas II wojny światowej?	Podczas II wojny światowej o mieszczący się tu bunkier toczyły się zacięte walki.	0
czywiesz4371	w jaki sposób oddychają drożdżowe mutanty petite?	Do tradycyjnych potraw zalicza się między innymi: jota – zupa z ziemniaków, fasoli i kiszonej kapusty štrukli – rodzaj klusek frika – smażone ziemniaki z potartym serem i rozbełtanym jajkiem pršut – szynkę suszoną na słońcu i wietrze potica – świąteczne ciasto, drożdżowa rolada z nadzieniem orzechowym, w innych wariantach także makowym lub estragonowym	0
czywiesz1218	jakie funkcje pełnią biblioteki prezydenckie w Stanach Zjednoczonych?	Wybory prezydenckie w Stanach Zjednoczonych w 1928 roku	0
czywiesz3853	jaką rolę pełni wydzielina gruczołów Bowmana?	Gruczoł podniebienny – gruczoł występujący u gadów, homologiczny z gruczołem międzyszczękowym płazów. Śluzowata wydzielina tego gruczołu czyni powierzchnię języka lepką.	0
czywiesz2296	jaki jest cel misji sondy kosmicznej Jupiter Icy Moon Explorer?	Ganimedes ma być głównym celem badań projektowanej misji Europejskiej Agencji Kosmicznej, nazwanej Jupiter Icy Moon Explorer (JUICE).	1
czywiesz4217	gdzie obecnie znajduje się starożytne miasto Gorgippia?	Gorgippia Gorgippia – starożytne miasto bosporańskie nad Morzem Czarnym, którego pozostałości znajdują się obecnie pod współczesną zabudową centralnej części miasta Anapa w Kraju Krasnodarskim w Rosji.	1
czywiesz3570	w leczeniu jakiej choroby może pomóc ofatumumab?	Schorzenia takie jak astma oskrzelowa, choroby nowotworowe, cukrzyca, nadciśnienie tętnicze, niedobory immunologiczne i choroba Parkinsona podlegają istotnym wpływom środowiska człowieka. Jednak molekularne mechanizmy leżące u ich podłoża i zależności między nimi nie są dokładnie poznane. CTD może pomóc w tym zakresie.	0
czywiesz1323	dlaczego Charles Dickens był zajadłym krytykiem obrazu Chrystus w domu rodziców Johna Everetta Millaisa?	Siddal przedstawiona jest na nim podobnie jak na obrazie Ofelia Johna Everetta Millaisa, do którego również pozowała – jest podobnie półuśpiona, pogrążona w oczekiwaniu śmierci i otoczona miękkim tłem, wykonuje również podobne gesty.	0
czywiesz1658	który święty nazywał siebie Janem Grzesznikiem?	Postanowił poświęcić się służbie chorym i cierpiącym, a na znak pokory zaczął nazywać sam siebie „Janem Grzesznikiem”.	0
czywiesz358	który bromek stosowany jest do dezynfekcji jamy ustnej?	Dodatkowo mogą być stosowane do dezynfekcji powierzchni skóry.	0
czywiesz1139	jakie materiały przewożone są wagonami 441V?	Słomy, jako materiału łatwopalnego, nie wolno przewozić w wagonie bezpośrednio za lokomotywą.	0
czywiesz4042	w jaki sposób osobiste przeżycia Honoriusza Balzaka wpłynęły na treść jego powieści pt. Jaszczur?	Chociaż Serafita jest dziełem wyjątkowym pod względem tematycznym w Komedii ludzkiej, problematyka powieści wynika z głębokich zainteresowań Balzaka mistyką i zjawiskami paranaturalnymi, których ślady, mniej lub bardziej wyraźne, odnaleźć można w wielu innych utworach (zarówno w zakresie fabuły, jak i konstrukcji postaci), przede wszystkim powieściach Ludwik Lambert, Lilia w dolinie, Jaszczur, Wygnańcy czy opowiadaniu Przeklęty syn.	0
czywiesz2417	ile kosztuje RQ-11 Raven?	133 MQ-1C Grey Eagle RQ-5 Hunter RQ-6 Outrider RQ-7 Shadow RQ-11 Raven	0
czywiesz2153	jak islam wpływa na rolnictwo w Algierii?	A jak Izrael wpływa na obecną sytuację w Libanie?	0
czywiesz2539	dla kogo Giotto di Bondone ok. 1305 roku namalował fresk Wskrzeszenie Łazarza?	Wjazd do Jerozolimy – fresk autorstwa Giotto di Bondone namalowany ok. 1305 roku dla Kaplicy Scrovegnich w Padwie.	0
czywiesz517	jak doszło do zbombardowania Aleksandrii w 1882 roku?	Brał udział w zbombardowaniu Aleksandrii w 1882, wystrzeliwując 125 pocisków kal.	0
czywiesz1517	kto jest obecnie ordynariuszem diecezji Al-Ubajid w Sudanie?	Kordofan - kraina historyczna i dawna prowincja w środkowym Sudanie, w 1994 roku podzielona na trzy stany: Kordofan Północny, Kordofan Zachodni i Kordofan Południowy. Głównym miastem regionu jest Al-Ubajid.	0
czywiesz767	ilu najemców jednocześnie mieszkało w Domu Mandaryna?	Dom Mandaryna (port.: Casa da Cheang, Casa do Mandarim; chin. trad.: 鄭家大屋, 文華大屋) – zabytkowy kompleks budynków w Makau, w pobliżu placu Largo do Lilau; dawna posiadłość chińskiego pisarza, filozofa i przedsiębiorcy Zheng Guanyinga.	0
czywiesz655	jak rumieni się Piękna z Boskoop?	Ponad 75% z nich zajmuje się uprawą jabłek. W licznych sadach możemy odnaleźć odmiany takie jak: Gloster, Alwa, Cortland, Lobo, Golden Delicious, Idared, Jonagold, Jonagored, Red Chief, Boskoop, Pinova, Szampion, Mutsu, Ligol, Gala i wiele innych.	0
czywiesz3680	jakie były skutki wojny erytrejsko-etiopskiej?	W 1998 w wyniku sporów o wytyczenie granicy między dwoma państwami wybuchła wojna erytrejsko-etiopska. Zakończyła się porozumieniem zawartym w Algierze 12 grudnia 2000. Od tego czasu strefa graniczna jest patrolowana przez siły pokojowe ONZ.	1
czywiesz3473	ilu mieszkańców Sycylii miał ucałować Salvatore Cuffaro?	Została jednak pokonana przez urzędującego prezydenta, Salvatore Cuffaro.	0
czywiesz2097	skąd pochodzi określenie „ostatni Rzymianin”?	"Istnieją wątpliwości, czy współczesne określenia ""Galia"" i ""Galowie"" (z fr. Gaule i Gaulois) pochodzi z łaciny. Bardziej prawdopodobne jest zapożyczenie z germańskiego walha-, którego Germanie używali na określenie niegermańskich ludów (tak Celtów, jak i Rzymian), bowiem germańskie w we francuskim wymieniało się zwykle na gu/g (por. fr. guerre i ang. war; fr. garde i ang. ward), a dyftong au na al przed spółgłoską."	0
czywiesz2276	który polski koszykarz zgłosił się do udziału w drafcie do ligi NBA w 2012 roku?	W maju 2012 roku zgłosił się do udziału w drafcie do ligi NBA. Po zakończeniu rozgrywek ligowych w sezonie 2011/2012, w czerwcu 2012 roku, powrócił do Virtusu Bolonia. Parzeński jest byłym reprezentantem Polski w kategoriach juniorskich.	1
czywiesz1856	jaki pistolet leży w Quintuplecie?	W połowie lat pięćdziesiątych na Politechnice Warszawskiej stworzono zespół konstrukcyjny kierowany przez doc. inż. Bronisława Jurka. Pierwszą bronią która powstała w tym zespole był pistolet maszynowy SJ-56.	0
czywiesz4284	gdzie znajduje się Dupa Słonia?	Przechodzimy na drugą stronę Będkowskiego Potoku. Ok. 500 m od rozdroża po prawej stronie bardzo charakterystyczna skała, zwana ze względu na swój kształt Iglicą. Po lewej stronie, za potokiem popularna skała wspinaczkowa Zamczysko, przez wspinaczy zwana Dupą Słonia.	1
czywiesz1564	jaką wysokość ma Klekotka?	Kolejnym problemem jest ustalenie, czy każdy ubezpieczony ma otrzymać minimalną emeryturę bez względu na staż ubezpieczeniowy i wysokość składki jaką wpłacał, czy też nie.	0
czywiesz3469	do powstania jakich instytucji przyczynił się pierwszy biskup Makau?	List ten biskup Pekinu przekazał reprezentantowi kongregacji misji w Makau, który przełożył go na łacinę i wysłał do papieża.	0
czywiesz1	kto używał noża bojowego M3?	Podstawowe ostrze (analogicznie jak w przypadku bagnetów M4, M5 oraz później M7) wzorowane było na głowni używanego podczas II wojny światowej noża bojowego M3.	0
czywiesz1027	gdzie możesz zobaczyć rekonstrukcję galicyjskiej, małomiasteczkowej zabudowy z przełomu XIX i XX wieku?	drewniana kaplica św. Hieronima z XVII w. neogotycki kościół parafialny z 1847 r. z dobudowaną na przełomie lat 70. i 80. XX w. nową, znacznie większą częścią, w kościele drewniany krucyfiks z XV wieku; późnoklasycystyczny kościół ewangelicko-augsburski z 1849, zbudowany wg projektu Bonifacego Witkowskiego; murowana synagoga z 1910, obecnie w budynku mieści się Biblioteka Miejska; sompoleńskie stare miasto z ratuszem - XVII/XIX w., zachowana rzadkość tego typu zabudowy małomiasteczkowej w tak kompletnym stanie, wymagająca gruntownej renowacji.	0
czywiesz3401	jakie choroby genetyczne dziedziczą się autosomalnie dominująco?	Pląsawica Huntingtona dziedziczona jest autosomalnie dominująco.	1
czywiesz3792	dlaczego podszczecińskie Jezioro Pilchowskie na współczesnych mapach nosi nazwę Bagna Pilchowskie?	W różnych publikacjach i na mapach topograficznych jezioro to występuje pod nazwą Jezioro Jarnatowskie.	0
czywiesz3645	ile szklanic sherry musiał wypić John Arbuthnot Fisher w trakcie egzaminu do Royal Navy?	Przed przyjęciem do Royal Navy przeszedł zwyczajny w tych czasach egzamin: musiał przeczytać tekst Modlitwy Pańskiej, wypić jednym haustem szklanicę sherry oraz przeskoczyć nago przez krzesło.	1
czywiesz3115	jak badania nad prawem rzymskim przyczyniły się do rozwoju współczesnego prawa cywilnego?	W swoich pracach naukowych koncentrował się przede wszystkim na historii prawa rzymskiego oraz współczesnego polskiego prawa cywilnego. 1 stycznia 1921 roku został mianowany profesorem zwyczajnym i na tym stanowisku pozostał (z przerwą na okres II wojny światowej) aż do przejścia w stan spoczynku tj. do dnia 28 lutego 1951 roku.	0
czywiesz2641	ile egzemplarzy prototypowych samolotów Lockheed YF-12 wyprodukowała firma North American Aviation?	North American YF-93 – amerykański myśliwiec odrzutowy dalekiego zasięgu będący daleko posuniętą modyfikacją samolotu North American F-86 Sabre. Wyprodukowany przez wytwórnię North American Aviation w liczbie dwóch egzemplarzy prototypowych nie był dalej rozwijany.	0
czywiesz3724	co w folklorze australijskim symbolizuje postać Jagana?	W jednej ręce trzyma włócznię, a w drugiej niewielką pagodę, symbolizującą skarbiec, którego jednocześnie strzeże i z którego rozdaje bogactwa. W folklorze japońskim jest jednym z Siedmiu Bogów Szczęścia.	0
czywiesz3296	jak rozmnaża się minóg południowy?	Rozmnaża się zarówno przez sadzonki wierzchołkowe jak i podział pędów.	0
czywiesz4529	ile pułków liczyła Piechota Bośniacko-Hercegowińska?	Debreczeni 3. honvéd gyalogezred 3 Bośniacko-Hercegowiński Pułk Piechoty (1894-1918) 3 Tyrolski Pułk Strzelców Cesarskich (1895-1918)	0
czywiesz1558	ile płaci operator Obserwatorium Kitt Peak Indianom Tohono O'odham z tytułu dzierżawy ich terenu?	Narodowe Obserwatorium Kitt Peak (ang. Kitt Peak National Observatory, KPNO) – obserwatorium astronomiczne, znajdujące się na szczycie góry Kitt Peak w Górach Quilan na Pustyni Sonora w Arizonie w Stanach Zjednoczonych, 88 km na południe od Tucson.	0
czywiesz2850	o czym informuje żołnierza amerykańskiego list Dear John?	Warto podkreślić, że według Paula piosenka Dear Boy była nagrywana z myślą o pierwszym mężu Lindy a nie o Lennonie. Na odpowiedź ze strony Johna nie trzeba było długo czekać, bo do albumu Imagine i zamieszczonej na nim piosence How Do You Sleep?.	0
czywiesz2282	z jakich przyczyn Balijczycy dokonywali Puputan?	Natychmiast po tym sześć żon króla dokonało ceremonialnego samobójstwa, zwanego puputan, zabijając się nawzajem za pomocą sztyletów kris i wkrótce po nich dokonali tego pozostali Balijczycy, którzy brali udział w marszu. Holendrzy zrównali z ziemią pałac królewski, a ponieważ Klungkung przeszedł pod władzę holenderską, to radża Bangli poddał się i w październiku 1908 roku poprosił o holenderski protektorat, tak jak to uczyniły prowincje Gianyar i Karangasem.	0
czywiesz1419	ilu zawodników reprezentowało Francję na Zimowych Igrzyskach Olimpijskich 2002 w Salt Lake City?	Podczas Zimowych IO 2002 w Salt Lake City, czterech zawodników reprezentowało Polskę w łyżwiarstwie szybkim: 1.	0
czywiesz2353	co obecnie mieści się w dawnym budynku Bractwa Kurkowego i „Sokoła” w Bydgoszczy?	"Na zjeździe w roku 1925, obradujący w Bydgoszczy Delegaci Zjednoczenia Bractw Strzeleckich Zachodnich Ziem Polski podjęli decyzję o zmianie nazwy zjednoczenia na ""Zjednoczenie Bractw Strzeleckich Rzeczypospolitej Polskiej"". Decyzja ta miała zachęcić bractwa Kurkowe z innych regionów Kraju do przystępowania do zjednoczenia."	0
czywiesz3320	jakie cechy są niezbędne do funkcjonowania ekowioski?	Robert Gilman wystąpił na konferencji pt. “Ecovillages and Sustainable Communities: Models for 21st Century Living”, która odbyła się na terenie ekowioski Findhorn w dniach 7–13 października 1995 i zgromadziła ponad 400 uczestników.	0
czywiesz3558	jak w XIX wieku nazywano w Polsce anturium?	A jak było w Polsce?	0
czywiesz837	który święty mnich mieszkał w studni?	Był uczniem świętego Patryka (lub szerzył ewangelizację wcześniej) Ireland I - The Living Tradition of the Saints oraz wujem św. Abbana, który towarzyszył mu w misjach do Rzymu. Święty Ibar na początku mieszkał w Wexfordzie.	0
czywiesz4272	którędy przebiega pieszy Szlak Kopernikowski?	Szlak Kopernikowski (pieszy) Szlak Kopernikowski – pieszy szlak turystyczny, biegnący głównie przez miejsca związane z pobytem i pracą Mikołaja Kopernika. Rozpoczyna się przy Wysokiej Bramie w Olsztynie, skąd biegnie przez tereny województwa warmińsko-mazurskiego, pomorskiego oraz kujawsko-pomorskiego ku Toruniowi.	1
czywiesz872	dlaczego Otto Gehlig nie mógł sygnować projektu gmachu Collegium Anatomicum w Łodzi?	Zgodnie z ówczesną procedurą ciało przekazno do Zakładu Anatomii Opisowej Uniwersytetu Łódzkiego (który w tym czasie posiadał Wydział Medyczny), obecne Collegium Anatomicum Uniwersytetu Medycznego w Łodzi, przy ul. G. Narutowicza 60..	0
czywiesz2870	który członek organizacji „Wolność” 1918 został zamordowany w Charkowie?	Stanisław Teodor Kulbicki (ur. 1 kwietnia 1902 w Serokomli, zm. kwiecień 1940 w Charkowie) – oficer piechoty, Kawaler Orderu Virtuti Militari, osadnik wojskowy.	0
czywiesz624	za odkrycie jakiej reakcji Herbert C. Brown otrzymał Nagrodę Nobla?	Nagrodę Nobla w dziedzinie fizyki otrzymał w 1985 za odkrycie kwantowego efektu Halla.	0
czywiesz1905	"kto na prośbę prezydenta Stanów Zjednoczonych Ronalda Reagana utworzył w 1985 roku ""Americans for Tax Reform""?"	Plan Reagana- plan pokojowego rozwiązania konfliktu izraelsko-palestyńskiego przedstawiony 1 września 1982 roku przez prezydenta Stanów Zjednoczonych Ronalda Reagana. Plan ten nie przewidywał utworzenia niepodległego państwa palestyńskiego, przewidywał wstrzymanie budowy izraelskich osiedli w Strefie Gazy i na Zachodnim Brzegu Jordanu, wybór na terenach okupowanych przez Izrael autonomicznej władzy narodu palestyńskiego na okres 5 lat, federację tych terenów z Królestwem Jordanii i przyjęcie przez Palestyńczyków obywatelstwa jordańskiego.	0
czywiesz3115	jak badania nad prawem rzymskim przyczyniły się do rozwoju współczesnego prawa cywilnego?	Znaczenie historycznej szkoły prawa jest jednak znacznie szersze i obejmują zarówno historię jak i metodologię nauk społecznych. Szkoła rozwinęła badania nad prawem i jego historycznym rozwojem. Chociaż interesowała się przede wszystkim prawem rzymskim i niemieckim, to wyniki jej prac i opracowane metody badawcze mają powszechne znaczenie.	0
czywiesz4316	skąd wzięła się nazwa Doliny Jamnickiej?	Od strony Doliny Jamnickiej dolinka podcięta jest progiem skalnym, w którym znajduje się charakterystyczna bula – Czarna Kopa, będąca ogładzonym przez lodowce nunatakiem.	0
czywiesz479	kto wygrał stoczoną w 1656 roku Bitwę pod Lubrzem?	Bitwa pod Lubrzem – starcie pomiędzy siłami koronnymi a szwedzko-niemieckimi w czasie potopu szwedzkiego w 28 sierpnia (lub 10 września) 1656 zakończone zwycięstwem sił polskich.	1
czywiesz3300	czym parał się Colin Archer?	"""Grand Parade"" – 3:16 (Iain Archer, Norman Blake, Richard Colburn, Mick Cooke, Ben Dumville, Gary Lightbody, Colin Macpherson, Mark McClelland, Malcolm Middleton, Neil Payne, Jenny Reeve, Sarah Robertson, Stacy Sievwright) ""Budapest"" – 3:25 (Ben Dumville, Colin Macpherson, Sam Morris, Neil Payne, Jenny Reeve, Stacy Sievwright) ""Strike Me Down"" – 2:52 (Norman Blake, Colin Macpherson, Neil Payne, Jenny Reeve) ""Your Sweet Voice"" – 4:46 (Iain Archer, Malcolm Middleton, Stacy Sievwright) ""I'll Be Here When You Wake"" – 3:10 (Iain Archer, Paul Fox, Colin Macpherson, Jenny Reeve) ""Where I Fall"" – 3:05 ""Cartwheels"" – 4:07 (Iain Archer, Colin Macpherson, Gill Mills, Neil Payne, Jenny Reeve) ""Last Song on Blue Tape"" – 2:35 (Richard Colburn, Mick Cooke, John Cummings, Ben Dumville, Lee Gorton, Neil Payne, Jenny Reeve, Sarah Robertson) ""Cold Water"" – 3:08 (Ben Dumville, Sam Morris, Stacy Sievwright) ""You Are My Joy"" – 3:45 (Gary Lightbody, Iain Archer, Mick Cooke, Ben Dumville, Colin Macpherson, Neil Payne, Stacy Sievwright) ""Who Told You"" – 3:10 (Iain Archer, Marcus Mackay, Colin Macpherson, Mark McClelland, Roddy Woomble) ""Whodunnit?"""	0
czywiesz3260	gdzie według tradycji znajduje się miejsce, w którym Jan Chrzciciel ochrzcił Jezusa Chrystusa?	Obraz przedstawia opisaną w Nowym Testamencie scenę ochrzczenia Chrystusa przez Jana Chrzciciela. Nad głową Jezusa unosi się gołębica, symbol Ducha Świętego.	0
czywiesz2523	kto użytkował francuskie samoloty Nieuport 24 podczas I wojny światowej i wojny polsko-bolszewickiej?	Samoloty użytkowane były następnie w polskim lotnictwie podczas wojny polsko-bolszewickiej w latach 1919-20, służąc m.in. w 2, 5, 8, 9, 11 i 14 Eskadrze Wywiadowczej, a także w 21 Eskadrze Niszczycielskiej. Niemal wszystkie samoloty tego typu zostały skasowane w 1921 r. ze względu na duże zużycie.	0
czywiesz4499	na którym miejscu listy Billboard 200 zadebiutował In Sorte Diaboli?	Zadebiutował na pierwszym miejscu listy Billboard 200.	0
czywiesz3802	w jaki sposób muchówki zapylają kwiaty stapelii?	Kwiaty zapylane są przez chrząszcze, błonkówki i muchówki, które przeciskają się pomiędzy płatkami, by dostać się do znajdujących się w środku miodników i pylników, przy okazji zapylając kwiat.	0
czywiesz2150	który trzykrotny olimpijczyk, reprezentujący Jugosławię, był rekordzistą kraju w długości skoku narciarskiego w latach 1948–1950?	Były rekordzista tego kraju w długości skoku narciarskiego.	0
czywiesz3912	w jakim kraju jest przyznawany Order Białego Lotosu?	Order Świętego Aleksandra jest przyznawany za wybitne zasługi dla narodu bułgarskiego i dla monarchii, oraz za oddanie w służbie dla kraju.	0
czywiesz3196	który grzyb często bywa mylony z boczniakiem ostrygowatym?	Dość często bywa mylony z podobnie wyglądającym goryczakiem żółciowym (Tylopilus felleus), który na gorzki smak i jest niejadalny.	0
czywiesz2545	jak wygląda dostęp obywateli do broni w Szwajcarii?	Na początku XX wieku w większości krajów Europy nie istniały przepisy regulujące dostęp obywateli do broni palnej.	0
czywiesz1318	który uczestnik Powstania listopadowego opisał po raz pierwszy w 1849 roku Kalifornię w języku angielskim?	Wojciech Chrzanowski – dowódca sił piemonckich pod Novarrą w 1849 r. Były uczestnik powstania listopadowego.	0
czywiesz3412	którego franciszkanina cytuje Dominum et vivificantem?	Dominum et vivificantem	0
czywiesz3552	co to jest meszne?	Kościół pobierał dziesięciny, meszne i inne opłaty.	0
czywiesz187	kto jest kompozytorem chińskiego hymnu narodowego Marsz Ochotników?	Nie Shouxin (chin. 聶守信; pinyin: Niè Shǒuxīn), znany również pod angielskim pseudonimem George Njal (ur. 14 lutego 1912 roku w Kunming, zm. 17 lipca 1935 roku w Fujisawie) – chiński kompozytor. Autor muzyki Marszu Ochotników.	1
czywiesz1736	dlaczego zabytkowy kościół drewniany w Osieku nie jest już od ponad stu lat użytkowany?	W Osieku Wielkim pierwszy kościół parafialny, drewniany pod wezwaniem św. Mikołaja istniał już w 1345 roku, drugi także drewniany, pod wezwaniem św. Bartłomieja Apostoła zbudowano w XVI wieku.	0
czywiesz2150	który trzykrotny olimpijczyk, reprezentujący Jugosławię, był rekordzistą kraju w długości skoku narciarskiego w latach 1948–1950?	Peter Štefančič (ur. 3 marca 1947 w Kranju) - jugosłowiański skoczek narciarski, dwukrotny reprezentant Jugosławii na zimowych igrzyskach olimpijskich, rekordzista Jugosławii w długości skoku narciarskiego w latach 1969-1973.	0
czywiesz1306	jaką pozycję w klasyfikacji generalnej 11. Turnieju Czterech Skoczni zajął László Csávás?	W PŚ w skokach zajął piąte miejsce w klasyfikacji generalnej, pięciokrotnie stawając na podium, był także szósty w 39. Turnieju Czterech Skoczni.	0
czywiesz4511	ile bomb wodorowych łącznie zdetonowano w ramach atmosferycznych wybuchów próbnych na atolu Kiritimati należącym do wyspiarskiego państwa Kiribati?	Gatunek ten występuje endemicznie na dwóch atolach należących do Republiki Kiribati: Kiritimati i Terainie.	0
czywiesz1748	który amerykański skoczek był w latach 80. XX wieku uważany za najlepszego w historii swojego kraju?	Powstał w latach 80. XX wieku.	0
czywiesz4643	do jakich zdarzeń doprowadził 18 listopada 1978 r., charyzmatyczny przywódca sekty Świątynia Ludu, Jim Jones?	Świątynia Ludu – sekta religijna, założona przez Jamesa Jonesa w 1956 w Indianapolis i przeniesiona w 1965 do Kalifornii. W szczytowym okresie popularności do sekty należało około 30 tysięcy ludzi, dysponowała ona majątkiem ok. 15 mln dolarów, a jej przywódca Jim Jones dla wyznawców kultu stanowił bezwzględny autorytet moralny.	0
czywiesz4515	w jakiej operacji II wojny światowej wziął udział człowiek, którego nie było?	Po przystąpieniu Włoch do wojny, wziął udział z 10 innymi niszczycielami i 4 krążownikami w operacji ostrzelania w czerwcu 1940 włoskich portów Genui i Vado.	0
czywiesz397	kiedy zachodzi zjawisko jonizacji powyżej progu?	W pompie tego rodzaju zachodzi zjawisko jonizacji pompowanego gazu, co wymaga zasilania pompy wysokim napięciem a często także przyłożenia zewnętrznego pola magnetycznego, celem zwiększenia ilości aktów jonizacji w zakresie mniejszych ciśnień.	0
czywiesz3513	dzięki jakiemu festiwalowi muzycznemu odkryto twórczość Józefa Zeidlera, nazywanego „polskim Mozartem”?	"""Pieśń"" dzięki pięknemu tematowi muzycznemu, zaczerpniętemu z polskiej muzyki ludowej, który w różnych konfiguracjach tonalnych wykonywany jest przez sześciogłosowy chór."	0
czywiesz1419	ilu zawodników reprezentowało Francję na Zimowych Igrzyskach Olimpijskich 2002 w Salt Lake City?	Bermudy na Zimowych Igrzyskach Olimpijskich 2002 reprezentował jeden zawodnik – tak jak w przed czterema laty do Salt Lake City pojechał saneczkarz Patrick Singleton, który był jednocześnie chorążym ekipy.	0
czywiesz2296	jaki jest cel misji sondy kosmicznej Jupiter Icy Moon Explorer?	Projektowana misja została nazwana Jupiter Icy Moon Explorer (JUICE).	0
czywiesz3186	jaki jest sposób na odróżnienie skórnika aksamitnego od skórnika szorstkiego?	Clear – przeźroczysty Coated – powlekany, szorstki Smooth White – powlekany, gładki Black Suede – czarny z aksamitnym pokryciem Suede – z aksamitnym pokryciem Renaissance – połączenie gładkiego z szorstkim Ebony – czarny Fiberskyn 3 – z warstwą z włókien syntetycznych	0
czywiesz1639	który czołowy chodziarz świata zginął jako oficer w wojnie wietnamskiej?	Na przełomie lat 80. i 90. czołowy chodziarz świata, osiągnął wiele wartościowych rezultatów : złoty medal Igrzysk Panamerykańskich (chód na 20 km Indianapolis 1987) 1. miejsce w pucharze świata (chód na 20 km Nowy Jork 1987) złoty medal Igrzysk Panamerykańskich (chód na 20 km Hawana 1991) 1. miejsce w pucharze świata (chód na 20 km San José (Kalifornia) 1991) srebrny medal igrzysk olimpijskich (chód na 50 km Barcelona 1992) 1. miejsce podczas pucharu świata (chód na 50 km Monterrey 1993) złoty medal Igrzysk Panamerykańskich (chód na 50 km Mar del Plata 1995)	0
czywiesz4633	kto zaprojektował dekoracje na chrzest Franciszka III Bretońskiego?	Franciszek Chełmiński zaprojektował analogiczny podział fasady, stosując nad partią trempla attykę z dekoracją, pełną atrybutów przemysłu i handlu.	0
czywiesz2476	porcelana którego kraju była inspiracją dla fajansów z Delft?	Delft – miasto i gmina w zachodniej Holandii w prowincji Holandia Południowa, nad rzeką Schie, na południe od Hagi. Od końca XVI wieku jeden z głównych europejskich ośrodków produkcji fajansu, a później porcelany.	0
czywiesz4590	ile lat miała Hou Yifan, gdy została najmłodszą w historii mistrzynią Chin w szachach?	W trakcie swojej kariery była czterokrotną mistrzynią świata juniorek: do lat 10 (w roku 1997), 12 (1998), 14 (2000) oraz do 20 (2001, w Atenach). W roku 1999 triumfowała w mistrzostwach Wspólnoty Narodów (w kategorii do lat 18), zaś rok później – w mistrzostwach Azji juniorek. W maju 2002 roku na turnieju w Budapeszcie zdobyła trzecią, ostatnią normę na męski tytuł arcymistrza i została najmłodszą kobietą w historii, której nadano ten tytuł.	0
czywiesz4383	w jakim celu konstrukcję Combino Plus zespawano całkowicie ze stali?	W górnej części nadwozia jest on wykonany ze stali o podwyższonej wytrzymałości, w części dolnej ze stali nierdzewnej. W opcji jest wykonywany całkowicie ze stali nierdzewnej.	0
czywiesz3500	kto był jednym z założycieli największych australijskich linii lotniczych Qantas?	Współzałożyciel australijskich linii lotniczych Qantas. Wilmot Hudson Fysh urodził się w Launceston na Tasmanii. Był wnukiem Filipa Fysha, premiera Tasmanii.	1
czywiesz425	ilu wysiedlonych Polaków podczas niemieckiej okupacji mogły jednorazowo przyjąć obozy przesiedleńcze w Łodzi?	Przesiedlenia na Pomorze – według niepełnych danych, podczas okupacji z różnych stron Europy przybyło na Pomorze około 130 tys. Niemców, w tym 57 tys. z Europy Wschodniej Przesiedlenia na Zamojszczyznę – powiązane z szeregiem akcji pacyfikacyjnych oraz wysiedleńczych ludności polskiej.	0
